PAYEMS
2023-01-01,155007.0
2023-02-01,155255.0
2023-03-01,155472.0
2023-04-01,155689.0
2023-05-01,155970.0
2023-06-01,156075.0
2023-07-01,156311.0
2023-08-01,156476.0
2023-09-01,156773.0
2023-10-01,156923.0
